Time,Operator,Flight #,Route,Registration,cn/In,Aboard,Fatalities,Ground,Summary,Date_parsed,Modele,Version,Ville,Pays,Aboard_filled,Fatalities_filled
19:23,American Express Leasing,,"San Juan, PR - Managua, Nicaragua",N500AE,45130/823,5.0,5.0,0.0,"The flight crashed moments after taking off after losing the No. 2 engine and losing power in the No. 3 engine.  Overloaded by 4,193 lbs.  Inadequate maintenance, inspection and previous damage to the engine during a taxing accident led to the engine failures. Baseball player Roberto Clemente, 38, killed. Clemente was on a relief mission to deliver supplies for earthquake victims in Nicaragua.",1972-12-31,douglas,dc-7cf,san juan,puerto rico,5.0,5.0
08:34,PacifiWestern Airlines,,Toronto - Edmonton,CF-PWZ,18826/389,5.0,5.0,0.0,"Landing in poor visibility, turbulence and snow, the cargo plane came in for a landing at a high sink rate. The captain took over the controls to try to arrest the sink rate but the plane crashed into trees, a powerline and finally into a ridge short of the runway. The plane broke in two and was destroyed by fire.",1973-01-02,boeing,707-321c,edmonton,canada,5.0,5.0
14:31,British European Airways,,Test flight,G-AOHI,158,4.0,4.0,0.0,Crashed into Ben More mountain. The pilot did not maintain a safe altitude and gave insufficient attention to navigation when flying VFR into an area of snow covered high ground in marginal weather conditions.,1973-01-19,vickers,802 viscount,near glasgow,england,4.0,4.0
01:00,Aeroflot,,,CCCP-46276,77303609,44.0,44.0,0.0,The plane went into a spiral dive. As the crew tried to pull the plane out it broke up due to excesss g loads. Four survived the crash as the plane landed in a blanket of snow but succumbed to the cold before they could be rescued.,1973-01-22,antonov,an-24b,perm,russia,44.0,44.0
09:30,Alia Royal Jordanian Airlines,,Jeddah - Lagos,JY-ADO,20494/850,202.0,176.0,0.0,The landing gear collapsed after hitting a depression in the runway while landing. The aircraft ran off the side of the runway and caught fire.,1973-01-22,boeing,b-707-3d3c,kano,nigeria,202.0,176.0
13:00,Air Transit - Air Taxi,,"Knoxville, TN - Andrews, NC",N7295E,,4.0,3.0,0.0,Collided with trees in fog and low ceiling. Continued VFR flight into adverse weather conditions.,1973-01-27,cessna,182b,townsend,tennessee,4.0,3.0
,TAN,,,HR-TNO,45476/977,3.0,3.0,0.0,,1973-01-27,douglas,dc-6a,near tegucigalpa,honduras,3.0,3.0
,Air Sinai,,Cairo - Nicosia,SU-AOY,188011101,37.0,37.0,0.0,Crashed into the Kyrenia Mountains while on approach.,1973-01-29,ilyushin,il-18d,near kyrenia,cyprus,37.0,37.0
12:20,Harry Faulkner - Air Taxi,,"Bethel, AK - Chevak, AK",N9929V,,2.0,2.0,0.0,Crashed while en route in poor visibility and blowing snow. Continued VFR flight into adverse weather conditions. Inoperative gyro.,1973-01-31,cessna,180h,kasigluk,alaska,2.0,2.0
10:06,Aeroflot,,Moscow - Praha,CCCP-85023,023,100.0,66.0,0.0,The plane struck the ground short of the runway while landing. Possible windshear or jammed tailplane.,1973-02-19,tupolev,tu-154,prague,czechoslovakia,100.0,66.0
09:15,Petrolium Helo Inc.,,"Oil platform - Morgan City, LA",N14831,,5.0,5.0,0.0,"Crashed after the failure of the main rotor.  Pylon support link failed due to fatigue, causing complete failure of the main rotor.",1973-02-19,bell,206b,morgan city,louisiana,5.0,5.0
,Aerovias Urraca,,David - Changuinola,HP-560,19242,28.0,22.0,0.0,Flew into Cerro Horqueta Mountain.,1973-02-21,douglas,dc-3,cerro horqueta,panama,28.0,22.0
14:10,Libya Arab Airlines,114,Tripoli - Cairo,5A-DAH,20244/650,113.0,110.0,0.0,"While en route from Tripoli to Cairo, the aircraft drifted over Israeli territory due to strong tailwinds and was shot down by Israeli Phantom fighters. After being hit, a fire broke out and the crew attempted to make an emergency landing in the desert but crashed and burst into flames. Cairo approach control radar and beacon not functioning.",1973-02-21,boeing,b-727-224,near isma'iliya,egypt,113.0,110.0
19:00,Air Taxi,,"Mt. Empire, VT - Springfield, VT",N3149L,,2.0,2.0,0.0,"Hit a 2,800 ft. mountain in fog and snow while descending to land. Improper IFR operation. Misunderstood ATC instructions.",1973-02-22,cessna,310j,londonderry,vermont,2.0,2.0
,Aeroflot,,,CCCP-75712,189001804,79.0,79.0,0.0,The aircraft entered a spin and dove into the ground.,1973-02-24,ilyushin,il-18,near leningrad,russia,79.0,79.0
,Aeroflot,,,CCCP-87602,9120118,32.0,32.0,0.0,Crashed on takeoff.,1973-02-28,yakovlev,yak-40,semipalatinsk,kazakhstan,32.0,32.0
,Military - Polish Air Force,,,012,97305702,15.0,15.0,0.0,Crashed while  en route. Twelve Interior Ministers of Poland and Czechoslovakia,1973-02-28,antonov,an-24b,szczecin,poland,15.0,15.0
23:52,Military - Polish Air Force,,Warsaw - Goleniow,012,,18.0,18.0,0.0,"The aircraft crashed into a forest, 1.4 miles short of the runway, while attempting to land at Goleniow Airport  in rain and poor visibility. Icing. Captain did not turn on deicing equipment.",1973-02-28,antonov,an-24b,near szczecin,poland,18.0,18.0
,Merpati Nusantara Airlines,,,PK-NUC,70,13.0,13.0,0.0,Crashed while en route.,1973-02-28,havilland,canada dhc-6 twin otter 100,near nabire,indonesia,13.0,13.0
12:45,Balkan Bulgarian Airlines,307,Sofia - Moscow,LZ-BEM,182005602,25.0,25.0,0.0,"Crashed, broke up and burst in flames while on second approach after descending below glide slope. Icing of tailplane.",1973-03-03,ilyushin,il-18v,moscow,russia,25.0,25.0
,Aviaco,,,EC-BID,228,3.0,3.0,0.0,Crashed into the ocean while on approach to land.,1973-03-05,sud,aviation se-210 caravelle,off funchal,portugal,3.0,3.0
13:50,Lineas Aereas de Espana/Spantax SA Transportes,504/400,Palma de Mallorca - London,EC-BII/EC-BJC,47077/148 /30-10-22,182.0,68.0,0.0,Midair collision. Convair crew improperly assessed collision-course situation. Contributing factor was poor quality of radio transmissions. All sixty-eight aboard the DC-9 were killed while the Convair landed safely.,1973-03-05,md,douglas dc-9-32/convair cv-990a,near nantes,france,182.0,68.0
,Air America,,,524,20185,4.0,4.0,0.0,,1973-03-07,fairchild,c-123,near ban hong sa,laos,4.0,4.0
,Indian Airlines,,Training,VT-EAU,541,3.0,3.0,0.0,While turning and aligning to land the right wing tip struck power lines and a tree. The aircraft then hit a house and caught fire. Multiple errors by the instructor as well as the trainees due to being under the influence of  alcohol.,1973-03-15,hal-748-224,,hyderabad,india,3.0,3.0
14:00,Military - U.S. Navy,,,152749,185-5189,5.0,5.0,0.0,Crashed into the sea.,1973-03-15,lockheed,p-3b orion,off brunswick,maine,5.0,5.0
,Air Vietnam (South Vietnam),,Saigon - Ban Me,XV-NUI,22174,62.0,62.0,0.0,Crashed after an explosion in the cargo hold.,1973-03-19,douglas,c-54d,ben me thuot,south vietnam,62.0,62.0
10:13,Invicta International Airlines (UK),,Bristol - Basel,G-AXOP,745,145.0,108.0,0.0,Cashed into a forest during a snowstorm. Malfunctioning navigation equipment. Navigational error by crew.,1973-04-10,vickers,vanguard 952,near hochwald,switzerland,145.0,108.0
15:00,Military - U.S. Navy / NASA,,,157332/N711NA,5547 / 1,17.0,16.0,0.0,"A Navy P-3C collided with a NASA research jet as it prepared to land at Moffett Naval Air Station. A ground controller mistakenly gave both planes permission to land on the same runway and the NASA plane settled on top of the P-3, 300 ft. off the ground. Both planes crashed onto a golf course. Five aboard the P-3 and 11 aboard the Convair were killed.",1973-04-12,lockheed,p-3c / convair cv-990-30a-5,sunnyvale,california,17.0,16.0
14:50,Military - U.S. Navy,,,N711NA / 157332, / 185-5547,16.0,15.0,0.0,Mid-air collision while landing. Five of 6 on the Orion and eleven aboard the CV-990 killed. Failure of the crew of the NASA crew to maintain a proper lookout for the P-3 which had transmitted being on the base leg and cleared to continue to Runway 32.,1973-04-12,lockheed,p-3c orion /convair cv-990,moffett afb,california,16.0,15.0
,Bakhtar Afghan Airlines,,Bamiyan - Kabul,YA-GAT,111,19.0,4.0,0.0,The chartered American/Canadian tour group's plane crashed on takeoff.,1973-04-18,havilland,canada dhc-6 twin otter 100,bamiyan,afghanistan,19.0,4.0
17:04,Air Iowa,,,N310WA,,6.0,6.0,0.0,A preexisting crack in the lower wing spar cause the wing to separate in flight. Inadequate inspection and maintenance of aircraft.,1973-04-19,beech,e18s,davenport,iowa,6.0,6.0
18:00,Air Taxi,,"Concord, NH - Greenville, ME",N2985Q,,4.0,4.0,0.0,"The aircraft hit a fog shrouded hill at 1,400 ft. after descending below minima. Improper IFR operation.",1973-05-11,cessna,402b,greenville,maine,4.0,4.0
10:45,Winship Air Service - Air Taxi,,"Fairbanks, AK - Prudhoe, Alaska",N1214S,,5.0,2.0,0.0,The pilot became disoriented while attempting to  land and crashed 28nm from the airport. Improper IFR operation.,1973-05-16,swearingen,sa26t,deadhorse,alaska,5.0,2.0
,Aeroflot,,Moscow - Chita,CCCP-42411,820303,100.0,100.0,0.0,The aircraft broke up at FL 300. Detonation of a bomb in the cabin being carried by a hijacker.,1973-05-18,tupolev,tu-104a,chita,russia,100.0,100.0
,Cambodia Air,,,XW-TDM,10078,11.0,11.0,0.0,Crashed shortly after taking off after being hit by ground fire.,1973-05-19,douglas,c-47a,svay rieng,cambodia,11.0,11.0
,Air Gaspé,,,CF-QBB,10081,4.0,4.0,0.0,The plane crashed and burned after striking a tree while on final instrument approach to Rimouski.,1973-05-29,douglas,dc-3,near rimouski,canada,4.0,4.0
21:50,Indian Airlines,,Madras - Delhi,VT-EAM,20486/279,65.0,48.0,0.0,The plane crashed and caught fire after hitting power lines during a landing attempt. The landing was made despite visibility below minima. Crew error.,1973-05-31,boeing,b-737-2a8,near new delhi,india,65.0,48.0
,Cruzeiro,,Belem - Sao Luis,PP-PDX,126/127,23.0,23.0,0.0,"While on a go-around the aircraft attained a nose up attitude, stalled and crashed. Loss of power in the No.1 engine at a critical stage of the landing.",1973-06-01,sud,aviation se-210 caravelle vin,sao luis,brazil,23.0,23.0
,Aeroflot,,Demonstration,CCCP-77102,01-2,6.0,6.0,8.0,"During a steep climb at an airshow, the airplane was observed to level off very abruptly and then begin a dive. The plane broke apart and exploded before crashing into a residential area killing 8 people and seriously injuring 60 others. The pilot, possibly startled by a close encounter with a Mirage jet photographing the TU-144, overreacted causing a compressor stall. The aircraft then went into a dive and broke apart after the aircraft's design capacity was exceeded.",1973-06-03,tupolev,tu-144,goussainville,france,6.0,6.0
,Varig,,,PP-VLJ,19106/502,4.0,2.0,0.0,The cargo plane was making an instrument approach to Runway 14 with the speed brake lever at 45 degrees and inboard spoilers deactivated when it was noted that the spoiler switch cover was open. The captain or copilot then closed the spoiler switch cover and activated the inboard spoiler causing the aircraft to pitch down. The plane descended from a height of about 70 meters and struck approach lights.,1973-06-09,boeing,707-327c,rio de janeiro,brazil,4.0,2.0
,Aeromexico,,Houston - Puerto Vallarta,XA-SOC,47100/153,27.0,27.0,0.0,"The aircraft hit high ground during an approach, 32 kms from the airport.",1973-06-20,mcdonnell,douglas dc-9-15,near puerto vallarta,mexico,27.0,27.0
,Aeroflot,,"Amman, Jordan - Beiruit, Lebanon - Yerevan, Armenia",CCCP-65668,1351306,84.0,5.0,3.0,"The aircraft was not able to lift off during takeoff, overshot the runway and crashed into a house bursting into flames.",1973-06-30,tupolev,tu-134a,amman,jordan,84.0,5.0
14:03,Varig,820,Rio - de Janerio - Paris,PP-VJZ,19106/683,134.0,123.0,0.0,Fire aboard the aircraft in the aft right toilet was reported and an emergency descent made. The plane was heavily damaged by fire before fire fighters could rescue passengers. Most fatalities were due to CO before rescuers could reach passengers. The fire started in the aft right toilet either from an electrical short or discarded cigarette.,1973-07-11,boeing,b-707-345c,paris,france,134.0,123.0
22:07,Pan American World Airways,816,"Auckland, NZ - Papeete, Tahiti - Honolulu - Los Angeles",N417PA,18959,79.0,78.0,0.0,The aircraft crashed 30 seconds after takeoff from Faaa Airport into the ocean. Cause unknown.  It is possible an instrument failure diverted the crews attention during a turn. The aircraft was named 'Clipper Winged Racer.',1973-07-22,boeing,b-707-321b,off papeete,tahiti,79.0,78.0
16:43,Ozark Air Lines,809,"Marion, IL - St. Louis",N4215,513,44.0,38.0,0.0,"The aircraft crashed after attempting to land in thunderstorms with heavy rain and high winds. After passing the outer marker, the aircraft descended below the glide slope, entered an area of heavy rain, was struck by lightning and crashed into the ground short of the runway. The aircraft's encounter with a downdraft following the captain's decision to initiate and continue an instrument approach into a thunderstorm. Lack of a timely issuance of a severe weather warning by the National Weather Service.",1973-07-23,fairchild-hiller,fh-227b,st. louis,missouri,44.0,38.0
07:08,Air Hawaii,,Honolulu - Lihue,N234JC,,5.0,5.0,0.0,"The plane experienced engine faiure while taking off and crashed into the ocean. Fuel starvation. Rear auxillary tanks not serviced. Overloaded, improper center of gravity.",1973-07-24,volpar,c45g,honolulu,hi,5.0,5.0
10:08,Delta Air Lines,723,"Burlilngton, VT  - Boston, MA",N975NE,47075/166,89.0,89.0,0.0,The flight crashed into a seawall during ILS approach in adverse weather conditions. The failure of the flightcrew to monitor altitude and to recognize passage of the aircraft through the approach decision height during an unstabilized precision approach conducted in rapidly changing meteorological conditions. Poor positioning of the aircraft for an approach by ATC. Questionable information presented by the flight director.,1973-07-31,mcdonnell,douglas dc-9-31,logan airport,massachusett,89.0,89.0
20:00,Revilla Flying Service - Air Taxi,,"Ketchikan, AK - Metlakatla, AK",N70295,,5.0,5.0,0.0,The float plane crashed while en route. Probable cause undetermined.,1973-08-04,cessna,a185f,ketchikan,alaska,5.0,5.0
20:15,Aeroflot,964,Tbilisi - Moscow,SSR-42486,021504,119.0,119.0,0.0,"After making a right turn, the aircraft plunged to earth from 1,500 ft.  Electrical failure of the compass and main gyro.",1973-10-13,tupolev,tu-104b,near  domodedovo,russia,119.0,119.0
11:40,Aviaco,116,Madrid - La Coruna,EC-BIC,225/224,85.0,85.0,5.0,"The aircraft experienced two missing landing attempts. On the third try, the crew tried to descent below minimum safe altitude to make visual contact with the ground. The right wing clipped trees and the aircraft crashed about 2 m from the runway. Attempting to land in meteorological conditions that were below minima.",1973-08-13,sud-aviation,caravelle 10-r,near la  corunda,spain,85.0,85.0
14:50,Private,,Port Au Prince - Cap Haitien,N38JA,211,10.0,10.0,0.0,Airframe failure in flight.,1973-08-15,norman,bn-2a-6,don don,haiti,10.0,10.0
,Aeroflot,,,CCCP-46435,87304305,64.0,56.0,0.0,Crashed after after attemping a return to the airport for an emergency landing.,1973-08-18,antonov,an-24v,baku,ussr,64.0,56.0
,AVIANCA,,Villavicencio - El Yopal,HK-111,4105,17.0,16.0,0.0,Struck a hill in heavy fog. Flying VFR in IFR conditions.,1973-08-22,douglas,dc-3,el yopal,colombia,17.0,16.0
12:45,Aerovias Brasil,,Bogota - Cartagena,HK-777,1115,42.0,42.0,0.0,Crashed into El Cable Mountain after taking off in fog.,1973-08-27,lockheed,l-188a electra,bogota,colombia,42.0,42.0
21:45,Military - U.S. Air Force,,Athens - Madrid,63-8077,6008,25.0,24.0,0.0,"The aircraft was cleared to 5,000 ft. but descended to 3,000 ft. The plane hit a ridge became airborne, rolled over and crashed inverted into a ravine.",1973-08-28,lockheed,c-141a,near huete,spain,25.0,24.0
20:50,Trans World Airlines,742,Honolulu - Los Angeles,N8705T,18916/455,149.0,1.0,0.0,"The plane porpoised while descending to LAX. The aircraft was subjected to 2 minutes of peak acceleration forces of 2.4 g.  A combination of design tolerances in the aircraft's longitudinal control system which, under certain conditions, produced a critical relationship between control forces and aircraft response.",1973-08-28,boeing,b-707-331b,thirty-five miles west of los angeles,california,149.0,1.0
